LA_female,FA_female,publication_month,publication_year,i_covid,n_authors,journal_id,log_altmetric,log_cites,log_twitter_all,log_twitter_scientist,log_twitter_commun,log_twitter_public,log_twitter_pract,log_news,log_policy,log_wiki,log_blogs,gender_combination,gender_combo
0,0,3,2015,0,14,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.6362696,6.4876842,2.3978953,1.0986123,0,1.7917595,1.0986123,1.0986123,1.3862944,0,.69314718,men first and last,men first and last
0,1,3,2015,0,25,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.3499041,5.602119,2.3025851,0,0,1.9459101,1.0986123,1.3862944,0,0,0,mixed gender team,mixed gender team
0,0,3,2015,0,14,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.5839975,5.6937323,2.3025851,0,1.0986123,1.3862944,1.0986123,.69314718,0,0,0,men first and last,men first and last
,0,3,2015,0,15,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.7160082,5.3936276,2.8332133,.69314718,0,2.1972246,1.0986123,1.6094379,.69314718,0,0,,
0,1,3,2015,0,6,CIRCULATION RESEARCH,0,3.6375861,0,0,0,0,0,0,0,0,0,mixed gender team,mixed gender team
0,0,3,2015,0,4,CIRCULATION,2.7546792,3.2958369,2.7080503,.69314718,.69314718,2.1972246,1.3862944,0,0,0,.69314718,men first and last,men first and last
0,0,3,2015,0,11,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.2915645,5.6937323,3.5553482,.69314718,.69314718,3.1780539,1.9459101,3.1780539,0,.69314718,1.6094379,men first and last,men first and last
0,0,3,2015,0,12,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.7000666,5.4553213,4.2766662,2.1972246,2.1972246,3.4657359,2.4849067,0,1.7917595,0,0,men first and last,men first and last
0,0,3,2015,0,17,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.7850113,4.4543471,2.7080503,0,1.0986123,2.1972246,1.3862944,0,1.0986123,0,0,men first and last,men first and last
0,0,3,2015,0,6,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.5404181,4.5217886,5.0106354,3.0910425,1.9459101,4.2195077,3.2580965,1.0986123,0,0,.69314718,men first and last,men first and last
,0,3,2015,0,12,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,5.4249587,6.3801227,5.267858,3.0445225,2.1972246,4.6151204,3.2958369,3.0445225,0,0,1.3862944,,
0,1,3,2015,0,5,CIRCULATION,2.8243506,3.7376697,3.4657359,2.0794415,1.3862944,2.6390574,1.6094379,0,0,0,0,mixed gender team,mixed gender team
0,1,3,2015,0,8,CIRCULATION,4.5987496,5.1179938,3.8066626,1.0986123,1.3862944,3.2188759,2.3978953,2.3978953,0,0,1.0986123,mixed gender team,mixed gender team
0,0,3,2015,0,15,CIRCULATION,3.2010376,4.6539602,3.2188759,1.3862944,0,2.6390574,1.7917595,0,0,.69314718,.69314718,men first and last,men first and last
0,0,3,2015,0,12,CIRCULATION,3.1023419,3.8918202,1.0986123,0,0,.69314718,0,1.0986123,0,0,.69314718,men first and last,men first and last
0,,3,2015,0,14,CIRCULATION,1.658228,5.1817837,1.3862944,.69314718,0,1.0986123,0,0,0,0,0,,
0,1,3,2015,0,11,CIRCULATION RESEARCH,2.7568405,2.7725887,1.7917595,.69314718,.69314718,.69314718,0,1.0986123,0,0,0,mixed gender team,mixed gender team
0,1,3,2015,0,6,CIRCULATION RESEARCH,1.9095426,5.0039463,1.3862944,0,.69314718,1.0986123,0,0,0,0,0,mixed gender team,mixed gender team
0,1,3,2015,0,19,CIRCULATION RESEARCH,.22314355,4.6634393,.69314718,0,0,.69314718,0,0,0,0,0,mixed gender team,mixed gender team
0,,3,2015,0,9,CIRCULATION,5.7611265,4.0775375,4.59512,2.1972246,1.6094379,4.1108737,2.9957323,3.6635616,1.3862944,0,1.0986123,,
0,0,3,2015,0,13,CIRCULATION,1.5040774,4.3694477,2.0794415,.69314718,0,1.7917595,.69314718,0,0,0,0,men first and last,men first and last
0,0,3,2015,0,13,CIRCULATION,2.7757089,4.8520303,3.2188759,1.3862944,.69314718,2.3025851,2.0794415,0,0,0,0,men first and last,men first and last
0,1,3,2015,0,16,CIRCULATION,2.2874715,3.3672957,1.7917595,.69314718,0,1.6094379,0,0,0,0,0,mixed gender team,mixed gender team
0,0,3,2015,0,10,CIRCULATION,4.3586302,3.4011974,4.8362818,3.2580965,2.3025851,3.8918202,2.7080503,0,0,0,1.0986123,men first and last,men first and last
0,0,3,2015,0,11,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.3894622,4.0430512,3.4011974,1.6094379,.69314718,2.8332133,1.7917595,.69314718,0,0,.69314718,men first and last,men first and last
0,0,3,2015,0,11,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.7227666,3.3672957,2.3978953,1.0986123,0,2.0794415,.69314718,0,0,0,0,men first and last,men first and last
1,,3,2015,0,13,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.451005,3.9889841,2.9957323,1.6094379,0,2.7080503,0,0,0,0,0,,
1,0,3,2015,0,8,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,.81093019,2.1972246,1.3862944,0,0,1.0986123,0,0,0,0,0,mixed gender team,mixed gender team
,1,3,2015,0,7,CIRCULATION RESEARCH,1.7137979,3.9318256,2.0794415,0,.69314718,1.7917595,0,0,0,0,0,,
1,0,3,2015,0,9,CIRCULATION RESEARCH,1.446919,3.5553482,.69314718,0,0,0,.69314718,0,0,0,0,mixed gender team,mixed gender team
1,1,3,2015,0,12,CIRCULATION,0,3.7841897,0,0,0,0,0,0,0,0,0,women first and last,women first and last
0,1,3,2015,0,6,EUROPEAN HEART JOURNAL,1.5260563,4.5217886,2.3025851,1.3862944,0,1.3862944,.69314718,0,0,0,0,mixed gender team,mixed gender team
0,1,3,2015,0,10,EUROPEAN HEART JOURNAL,1.8640801,4.1108737,2.3978953,0,0,1.9459101,1.6094379,0,0,0,0,mixed gender team,mixed gender team
,1,2,2015,0,11,CIRCULATION,1.3862944,3.9120231,0,0,0,0,0,0,0,0,0,,
0,0,2,2015,0,9,CIRCULATION,2.5217206,3.583519,2.7080503,.69314718,0,2.0794415,1.0986123,0,0,0,0,men first and last,men first and last
0,0,3,2015,0,5,CIRCULATION,3.2995338,4.5643482,3.1354942,1.6094379,0,2.5649493,1.3862944,.69314718,0,.69314718,0,men first and last,men first and last
0,0,4,2015,0,19,CIRCULATION,1.8325815,5.3659759,1.0986123,.69314718,0,.69314718,0,0,.69314718,0,0,men first and last,men first and last
0,1,4,2015,0,6,CIRCULATION RESEARCH,.91629076,3.871201,1.0986123,0,1.0986123,0,0,0,0,0,0,mixed gender team,mixed gender team
0,0,4,2015,0,8,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,4.4254451,5.9322453,4.4886365,2.3978953,1.0986123,4.0253515,3.0445225,1.3862944,0,0,.69314718,men first and last,men first and last
0,0,4,2015,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.598979,3.8918202,2.9957323,1.3862944,0,2.4849067,.69314718,0,.69314718,0,0,men first and last,men first and last
,0,4,2015,0,16,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.5257287,4.5325994,2.9444389,.69314718,.69314718,2.7080503,1.0986123,0,0,0,0,,
0,0,4,2015,0,45,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.9177706,5.3132062,2.9444389,1.9459101,0,2.3025851,1.3862944,0,0,1.3862944,0,men first and last,men first and last
0,0,4,2015,0,17,CIRCULATION RESEARCH,1.410987,4.4426513,1.6094379,0,.69314718,1.0986123,.69314718,0,0,0,0,men first and last,men first and last
1,0,4,2015,0,5,EUROPEAN HEART JOURNAL,1.7491999,3.8286414,2.1972246,.69314718,0,1.7917595,1.0986123,0,0,0,0,mixed gender team,mixed gender team
0,0,2,2015,0,15,CIRCULATION,3.5582011,5.0238805,3.1354942,0,1.0986123,2.8332133,1.0986123,1.0986123,.69314718,0,0,men first and last,men first and last
0,0,4,2015,0,9,CIRCULATION,4.9138308,4.8121843,4.7004805,1.9459101,1.0986123,4.2195077,2.7725887,1.9459101,0,0,1.3862944,men first and last,men first and last
0,1,4,2015,0,14,CIRCULATION,1.9095426,4.2195077,1.9459101,0,0,1.7917595,0,0,0,0,0,mixed gender team,mixed gender team
,,4,2015,0,1,EUROPEAN HEART JOURNAL,2.8763855,4.8040209,2.8332133,.69314718,.69314718,2.3978953,1.0986123,0,1.6094379,0,0,,
,0,4,2015,0,8,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.8003254,3.2580965,2.3025851,0,0,2.1972246,.69314718,.69314718,0,0,0,,
0,0,4,2015,0,6,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.4466856,4.3174882,3.0910425,0,1.3862944,2.7080503,1.0986123,0,0,0,0,men first and last,men first and last
,1,4,2015,0,8,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.4071794,3.4965076,2.4849067,.69314718,0,2.3025851,.69314718,1.0986123,0,0,.69314718,,
0,0,4,2015,0,13,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.4159138,4.3944492,2.7080503,1.0986123,0,2.3978953,1.0986123,0,0,0,0,men first and last,men first and last
0,1,4,2015,0,2,CIRCULATION RESEARCH,1.410987,1.9459101,1.7917595,0,.69314718,1.3862944,.69314718,0,0,0,0,mixed gender team,mixed gender team
0,0,4,2015,0,1,CIRCULATION RESEARCH,2.8735647,2.1972246,3.4657359,1.3862944,1.3862944,2.8903718,.69314718,0,0,0,0,men first and last,men first and last
1,1,4,2015,0,7,CIRCULATION,1.704748,3.4339871,2.1972246,1.0986123,0,1.7917595,.69314718,0,0,0,0,women first and last,women first and last
0,0,4,2015,0,9,CIRCULATION,3.7206688,4.8520303,2.9444389,1.3862944,1.0986123,2.0794415,1.6094379,1.0986123,0,0,1.0986123,men first and last,men first and last
0,0,4,2015,0,47,CIRCULATION,3.9216168,4.7706847,3.2188759,1.6094379,.69314718,2.8332133,.69314718,1.0986123,0,1.0986123,1.3862944,men first and last,men first and last
0,1,4,2015,0,9,CIRCULATION,3.6133473,4.1271343,3.8066626,1.9459101,.69314718,3.1354942,2.0794415,.69314718,0,0,.69314718,mixed gender team,mixed gender team
0,1,4,2015,0,7,CIRCULATION RESEARCH,0,3.3322046,0,0,0,0,0,0,0,0,0,mixed gender team,mixed gender team
,,4,2015,0,1,CIRCULATION,0,1.6094379,0,0,0,0,0,0,0,0,0,,
0,0,4,2015,0,5,CIRCULATION,2.9177706,4.6347289,3.4965076,.69314718,.69314718,2.9957323,1.9459101,0,0,0,0,men first and last,men first and last
0,0,4,2015,0,12,CIRCULATION,5.2169013,4.2046928,2.8903718,0,1.0986123,2.3025851,1.6094379,2.9957323,.69314718,0,1.6094379,men first and last,men first and last
1,0,4,2015,0,9,CIRCULATION RESEARCH,.4054651,3.6635616,.69314718,0,.69314718,0,0,0,0,0,0,mixed gender team,mixed gender team
0,,4,2015,0,14,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.3322046,4.5643482,3.0445225,1.0986123,0,2.7080503,1.3862944,.69314718,1.0986123,0,0,,
1,1,4,2015,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.406945,5.2781148,2.0794415,.69314718,0,1.7917595,.69314718,0,0,0,0,women first and last,women first and last
0,0,4,2015,0,13,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.8931458,5.8141303,2.3025851,1.3862944,0,1.9459101,0,.69314718,0,0,0,men first and last,men first and last
,,4,2015,0,6,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.5257287,4.7874918,1.6094379,0,0,1.6094379,0,.69314718,0,0,0,,
0,1,4,2015,0,23,CIRCULATION,4.4012165,5.5947113,4.5325994,2.7080503,1.9459101,3.871201,2.6390574,1.3862944,0,1.0986123,0,mixed gender team,mixed gender team
0,1,4,2015,0,18,CIRCULATION,2.9204698,3.583519,3.1780539,2.0794415,.69314718,2.4849067,.69314718,0,0,0,.69314718,mixed gender team,mixed gender team
0,0,4,2015,0,16,EUROPEAN HEART JOURNAL,.4054651,3.5263605,.69314718,0,0,.69314718,0,0,0,0,0,men first and last,men first and last
0,0,4,2015,0,5,EUROPEAN HEART JOURNAL,3.8010914,4.5432949,4.5432949,1.6094379,1.7917595,3.9889841,2.5649493,0,0,0,0,men first and last,men first and last
0,,4,2015,0,16,CIRCULATION,2.5533438,4.2484951,3.4011974,1.0986123,1.0986123,2.7725887,1.7917595,0,0,0,0,,
0,1,4,2015,0,14,CIRCULATION,1.3862944,4.1108737,2.0794415,.69314718,.69314718,1.6094379,0,0,0,0,0,mixed gender team,mixed gender team
0,0,4,2015,0,11,EUROPEAN HEART JOURNAL,2.0731719,4.0430512,2.7725887,1.7917595,0,2.0794415,.69314718,0,0,0,0,men first and last,men first and last
0,1,4,2015,0,10,EUROPEAN HEART JOURNAL,2.4336133,5.3033047,3.2958369,1.0986123,0,2.3978953,1.9459101,0,0,0,0,mixed gender team,mixed gender team
0,0,4,2015,0,22,EUROPEAN HEART JOURNAL,1.5040774,4.6347289,1.0986123,0,0,1.0986123,0,0,0,1.0986123,0,men first and last,men first and last
0,0,4,2015,0,24,EUROPEAN HEART JOURNAL,2.0412204,4.8751974,2.6390574,.69314718,.69314718,2.1972246,.69314718,0,0,0,0,men first and last,men first and last
0,0,4,2015,0,21,CIRCULATION RESEARCH,3.9783723,6.1675167,1.9459101,1.0986123,.69314718,1.0986123,0,.69314718,0,.69314718,1.6094379,men first and last,men first and last
0,0,4,2015,0,4,CIRCULATION RESEARCH,.91629076,4.9698133,1.0986123,.69314718,.69314718,0,0,0,0,0,0,men first and last,men first and last
,,4,2015,0,22,CIRCULATION RESEARCH,2.2512918,4.4067192,1.6094379,0,.69314718,1.3862944,0,0,0,0,0,,
0,0,4,2015,0,7,CIRCULATION,4.032753,4.9836068,4.2766662,1.7917595,1.3862944,3.871201,2.3025851,.69314718,0,0,.69314718,men first and last,men first and last
0,0,4,2015,0,19,CIRCULATION,2.686486,4.6151204,1.9459101,0,.69314718,1.6094379,.69314718,0,0,0,.69314718,men first and last,men first and last
0,0,4,2015,0,24,EUROPEAN HEART JOURNAL,.4054651,3.9889841,1.0986123,0,0,1.0986123,0,0,0,0,0,men first and last,men first and last
0,0,4,2015,0,13,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.3792925,6.0210233,3.2958369,.69314718,.69314718,2.8903718,2.0794415,.69314718,.69314718,0,0,men first and last,men first and last
0,1,4,2015,0,17,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.5351453,5.8971539,3.2188759,.69314718,.69314718,2.9444389,1.6094379,1.0986123,.69314718,0,0,mixed gender team,mixed gender team
0,0,4,2015,0,7,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.7631695,3.9512436,1.7917595,0,.69314718,1.6094379,0,1.0986123,0,0,0,men first and last,men first and last
0,1,4,2015,0,7,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.587764,4.1431346,2.5649493,.69314718,.69314718,1.7917595,1.0986123,0,0,0,.69314718,mixed gender team,mixed gender team
0,0,4,2015,0,11,CIRCULATION,3.4320498,4.0430512,3.1354942,0,.69314718,2.6390574,1.7917595,.69314718,0,0,.69314718,men first and last,men first and last
0,0,4,2015,0,10,EUROPEAN HEART JOURNAL,3.8110971,5.5834961,3.2958369,1.6094379,1.3862944,2.3978953,2.3025851,1.3862944,1.0986123,0,0,men first and last,men first and last
,0,4,2015,0,19,EUROPEAN HEART JOURNAL,1.7137979,3.1354942,2.0794415,1.0986123,0,1.7917595,0,0,0,0,0,,
0,1,4,2015,0,9,EUROPEAN HEART JOURNAL,.91629076,3.4339871,1.0986123,.69314718,0,.69314718,0,0,0,0,0,mixed gender team,mixed gender team
0,1,4,2015,0,13,CIRCULATION,1.0473189,3.2958369,1.0986123,0,0,.69314718,.69314718,0,0,0,0,mixed gender team,mixed gender team
0,1,4,2015,0,6,CIRCULATION,4.4835672,6.0402546,3.7612002,1.0986123,0,3.2580965,2.3025851,2.0794415,1.3862944,0,1.0986123,mixed gender team,mixed gender team
0,1,4,2015,0,20,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.011601,4.3438053,1.3862944,0,0,1.3862944,0,0,0,0,0,mixed gender team,mixed gender team
0,0,4,2015,0,9,CIRCULATION,3.1570003,4.6913481,3.7841897,.69314718,1.3862944,3.1780539,2.4849067,0,0,0,0,men first and last,men first and last
0,0,4,2015,0,19,EUROPEAN HEART JOURNAL,2.1222615,3.7841897,1.9459101,1.0986123,0,.69314718,1.3862944,0,.69314718,0,0,men first and last,men first and last
0,1,4,2015,0,11,EUROPEAN HEART JOURNAL,4.0430512,4.5108595,3.4011974,1.0986123,1.3862944,2.9957323,1.3862944,1.6094379,0,0,.69314718,mixed gender team,mixed gender team
0,1,4,2015,0,7,CIRCULATION,1.410987,4.4426513,1.7917595,1.0986123,0,1.3862944,0,0,0,0,0,mixed gender team,mixed gender team
0,1,4,2015,0,12,CIRCULATION RESEARCH,0,3.4657359,0,0,0,0,0,0,0,0,0,mixed gender team,mixed gender team
0,0,4,2015,0,9,EUROPEAN HEART JOURNAL,2.1747518,5.4249501,2.4849067,.69314718,.69314718,2.3025851,0,0,0,0,0,men first and last,men first and last
0,0,5,2015,0,11,CIRCULATION,2.2192035,3.6635616,2.9444389,1.3862944,0,2.1972246,1.3862944,0,0,0,0,men first and last,men first and last
0,0,5,2015,0,17,EUROPEAN HEART JOURNAL,.4054651,4.3944492,.69314718,0,0,.69314718,0,0,0,0,0,men first and last,men first and last
0,0,5,2015,0,25,EUROPEAN HEART JOURNAL,1.2527629,4.9972124,1.7917595,0,.69314718,1.6094379,0,0,0,0,0,men first and last,men first and last
0,1,5,2015,0,4,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.9365129,5.3033047,2.1972246,.69314718,0,1.7917595,1.0986123,1.0986123,.69314718,0,0,mixed gender team,mixed gender team
0,,5,2015,0,10,CIRCULATION RESEARCH,1.3862944,4.3307333,0,0,0,0,0,0,0,0,0,,
0,,5,2015,0,7,CIRCULATION RESEARCH,3.4531572,3.9702919,2.5649493,1.0986123,.69314718,2.1972246,0,1.0986123,0,1.3862944,0,,
1,0,5,2015,0,15,CIRCULATION,4.0019736,4.7874918,4.0073333,2.1972246,1.0986123,3.4965076,1.9459101,.69314718,0,0,1.3862944,mixed gender team,mixed gender team
1,0,5,2015,0,10,CIRCULATION RESEARCH,1.3217559,4.356709,2.0794415,0,.69314718,1.7917595,0,0,0,0,0,mixed gender team,mixed gender team
,0,5,2015,0,7,CIRCULATION,2.6390574,5.5254531,1.3862944,.69314718,0,.69314718,0,.69314718,.69314718,0,0,,
0,1,5,2015,0,12,CIRCULATION,3.8815639,6.7592554,3.3322046,1.0986123,.69314718,2.6390574,2.0794415,1.7917595,0,0,0,mixed gender team,mixed gender team
0,1,5,2015,0,23,CIRCULATION,2.3025851,4.6051702,2.8903718,1.0986123,0,2.3025851,1.3862944,0,0,0,0,mixed gender team,mixed gender team
0,0,5,2015,0,23,CIRCULATION,1.8405496,5.0106354,2.4849067,.69314718,0,2.0794415,.69314718,0,0,0,0,men first and last,men first and last
0,0,5,2015,0,10,CIRCULATION,.91629076,3.0910425,1.3862944,1.0986123,0,.69314718,0,0,0,0,0,men first and last,men first and last
0,1,5,2015,0,22,CIRCULATION,3.1126261,4.882802,2.4849067,1.0986123,0,1.7917595,.69314718,0,0,0,.69314718,mixed gender team,mixed gender team
0,0,5,2015,0,9,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.1633229,5.3518581,2.5649493,.69314718,0,2.3025851,.69314718,0,0,0,0,men first and last,men first and last
1,1,5,2015,0,11,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.0986123,4.2046928,1.3862944,0,0,1.3862944,0,0,0,0,0,women first and last,women first and last
0,1,5,2015,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.4418914,2.7725887,3.0445225,0,.69314718,2.5649493,1.9459101,0,0,0,1.3862944,mixed gender team,mixed gender team
0,0,3,2015,0,11,CIRCULATION RESEARCH,.91629076,3.6375861,1.3862944,0,.69314718,1.0986123,0,0,0,0,0,men first and last,men first and last
,,5,2015,0,11,CIRCULATION,3.9428625,4.9416423,3.2580965,1.6094379,0,2.8903718,1.0986123,1.3862944,0,.69314718,1.0986123,,
0,0,5,2015,0,18,CIRCULATION,1.3217559,3.2958369,2.3978953,0,.69314718,1.3862944,.69314718,0,0,0,0,men first and last,men first and last
1,1,5,2015,0,12,CIRCULATION RESEARCH,.91629076,4.8283138,1.7917595,0,.69314718,1.3862944,0,0,0,0,0,women first and last,women first and last
1,1,5,2015,0,16,CIRCULATION RESEARCH,3.4610374,3.8286414,1.7917595,0,.69314718,1.3862944,0,1.0986123,0,0,.69314718,women first and last,women first and last
1,0,5,2015,0,11,CIRCULATION RESEARCH,1.658228,3.1354942,1.3862944,.69314718,.69314718,.69314718,0,0,0,0,0,mixed gender team,mixed gender team
0,0,5,2015,0,11,CIRCULATION,3.9343715,4.7621741,3.9512436,1.3862944,1.0986123,3.583519,2.3025851,.69314718,1.0986123,0,.69314718,men first and last,men first and last
0,0,5,2015,0,9,EUROPEAN HEART JOURNAL,2.8273137,4.2195077,2.9957323,.69314718,0,2.5649493,1.7917595,0,.69314718,0,0,men first and last,men first and last
0,0,5,2015,0,16,CIRCULATION RESEARCH,.91629076,4.356709,1.6094379,.69314718,.69314718,1.0986123,0,0,0,0,0,men first and last,men first and last
0,,5,2015,0,10,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,1.4701759,4.7095304,1.9459101,.69314718,0,1.6094379,.69314718,0,0,0,0,,
0,0,5,2015,0,8,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.2367158,6.0014148,2.8332133,0,0,2.5649493,1.0986123,.69314718,1.0986123,0,0,men first and last,men first and last
,0,5,2015,0,7,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.0918641,4.7004805,2.6390574,1.0986123,0,2.3025851,.69314718,0,0,0,0,,
0,1,5,2015,0,8,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.9288802,4.1271343,3.9120231,2.6390574,.69314718,3.0910425,2.0794415,1.0986123,0,0,.69314718,mixed gender team,mixed gender team
0,0,5,2015,0,19,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.3369865,5.3659759,2.3978953,0,1.0986123,1.9459101,.69314718,0,0,0,0,men first and last,men first and last
1,0,5,2015,0,17,EUROPEAN HEART JOURNAL,4.2815156,5.8021183,3.2188759,1.0986123,0,2.9444389,1.0986123,2.1972246,1.0986123,0,.69314718,mixed gender team,mixed gender team
0,0,5,2015,0,1,EUROPEAN HEART JOURNAL,.55961579,.69314718,.69314718,0,0,.69314718,0,0,0,0,0,men first and last,men first and last
0,1,5,2015,0,11,CIRCULATION RESEARCH,.69314718,3.1780539,0,0,0,0,0,0,0,0,0,mixed gender team,mixed gender team
1,0,5,2015,0,13,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.2958369,4.1108737,3.2580965,0,1.0986123,2.8903718,1.7917595,.69314718,0,0,0,mixed gender team,mixed gender team
1,0,5,2015,0,16,EUROPEAN HEART JOURNAL,1.011601,4.1431346,1.9459101,.69314718,0,1.6094379,0,0,0,0,0,mixed gender team,mixed gender team
,0,5,2015,0,6,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,2.0731719,5.0106354,2.8332133,0,.69314718,1.9459101,1.7917595,0,0,0,0,,
0,0,4,2015,0,23,CIRCULATION,3.6027768,5.2933049,3.9120231,1.6094379,.69314718,3.4965076,1.6094379,.69314718,1.0986123,0,0,men first and last,men first and last
,,5,2015,0,1,CIRCULATION,0,0,0,0,0,0,0,0,0,0,0,,
,,5,2015,0,1,CIRCULATION,0,0,0,0,0,0,0,0,0,0,0,,
0,1,5,2015,0,23,EUROPEAN HEART JOURNAL,2.6741486,5.3936276,.69314718,0,0,.69314718,0,.69314718,.69314718,0,0,mixed gender team,mixed gender team
0,,5,2015,0,11,EUROPEAN HEART JOURNAL,.22314355,3.8501475,.69314718,0,0,.69314718,0,0,0,0,0,,
0,0,5,2015,0,18,EUROPEAN HEART JOURNAL,3.374511,5.8406415,2.1972246,0,0,2.0794415,0,.69314718,0,0,1.0986123,men first and last,men first and last
1,0,5,2015,0,7,CIRCULATION RESEARCH,.91629076,4.2341065,2.1972246,0,0,1.7917595,0,0,0,0,0,mixed gender team,mixed gender team
0,,5,2015,0,18,EUROPEAN HEART JOURNAL,.69314718,3.9512436,1.0986123,.69314718,0,.69314718,0,0,0,0,0,,
0,1,5,2015,0,2,EUROPEAN HEART JOURNAL,.69314718,3.9889841,1.0986123,.69314718,0,.69314718,0,0,0,0,0,mixed gender team,mixed gender team
0,0,5,2015,0,9,EUROPEAN HEART JOURNAL,.74193734,3.8501475,1.6094379,0,0,1.0986123,0,0,0,0,0,men first and last,men first and last
0,1,5,2015,0,10,CIRCULATION,3.7750571,3.7376697,4.0775375,1.0986123,1.0986123,3.6375861,2.3978953,.69314718,.69314718,0,0,mixed gender team,mixed gender team
0,0,5,2015,0,10,CIRCULATION,.22314355,4.9767337,0,0,0,0,0,0,0,0,0,men first and last,men first and last
0,0,5,2015,0,17,CIRCULATION,2.0794415,4.0943446,2.1972246,1.3862944,.69314718,1.6094379,0,0,0,0,0,men first and last,men first and last
0,,5,2015,0,19,CIRCULATION,3.3813348,3.9702919,2.3978953,.69314718,0,2.0794415,1.0986123,0,0,0,1.6094379,,
1,0,5,2015,0,17,CIRCULATION,2.5416019,4.7273879,2.3025851,1.0986123,0,1.6094379,.69314718,0,0,0,.69314718,mixed gender team,mixed gender team
,,5,2015,0,1,CIRCULATION RESEARCH,0,0,0,0,0,0,0,0,0,0,0,,
1,,5,2015,0,16,CIRCULATION RESEARCH,3.0377376,4.8362818,2.9957323,1.7917595,.69314718,2.4849067,.69314718,0,0,0,.69314718,,
0,0,5,2015,0,12,CIRCULATION,6.2715139,5.9939613,6.5624442,4.0073333,3.0445225,6.0473723,4.8362818,1.7917595,1.3862944,0,3.0910425,men first and last,men first and last
0,0,5,2015,0,15,EUROPEAN HEART JOURNAL,1.6193882,4.1108737,1.9459101,0,0,1.0986123,1.6094379,0,0,0,0,men first and last,men first and last
0,0,5,2015,0,23,CIRCULATION,2.5217206,5.3375382,2.3978953,.69314718,0,2.0794415,1.0986123,0,1.0986123,.69314718,0,men first and last,men first and last
0,0,5,2015,0,17,EUROPEAN HEART JOURNAL,3.6712246,5.6664267,3.4657359,.69314718,.69314718,2.8903718,2.0794415,1.0986123,.69314718,.69314718,0,men first and last,men first and last
0,0,6,2015,0,8,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.7612002,5.1532917,3.7376697,2.1972246,.69314718,3.2580965,1.6094379,.69314718,0,0,1.0986123,men first and last,men first and last
1,0,6,2015,0,12,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3.7716107,5.1357985,3.0445225,1.6094379,.69314718,2.5649493,.69314718,1.6094379,0,0,0,mixed gender team,mixed gender team
